junction_name,total_violations,unique_vehicles,peak_violations,avg_latitude,avg_longitude,weighted_violation_score,peak_hour_ratio,repeat_rate,unique_violation_types,unique_vehicle_types,violations_per_vehicle,severity_raw,severity_score,behavioral_score,density_score,IPII,risk_category,risk_rank,top_contributing_factor,top_factor_share_pct,risk_explanation
"Btp159 - Jp Nagar Metro, Orr",101,99,7,12.906413123500313,77.57288417491768,229,0.0693069306930693,0.0198019801980198,9,10,1.02020202020202,5.438079308923196,0.3910642259170713,0.07562263703937691,0.020967400827819477,22.24,Low,144,Severity (violation volume/weight),87.9,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp222 - Delmia Circle,98,96,6,12.905932804081631,77.59263616836735,230,0.0612244897959183,0.0204081632653061,6,7,1.0208333333333333,5.442417710521793,0.3916222821540337,0.06977435041813328,0.02162263210368886,22.11,Low,145,Severity (violation volume/weight),88.6,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp077 - Halasuru Gate Junction,30,23,0,12.966806766666668,77.58703611,39,0.0,0.2333333333333333,3,6,1.3043478260869563,3.6888794541139363,0.16606156849006856,0.2377534064473247,0.3158784516017164,21.75,Low,146,Severity (violation volume/weight),38.2,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp079 - Town Hall Junction,162,158,3,12.964742432716047,77.58478980123456,246,0.0185185185185185,0.0246913580246913,3,11,1.0253164556962024,5.5093883366279774,0.4002368317162304,0.039973905444161274,0.026275603569039626,21.74,Low,147,Severity (violation volume/weight),92.1,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp217 - Baleyele Junction,85,83,1,12.957381283693532,77.56944775460542,190,0.0117647058823529,0.0235294117647058,5,11,1.0240963855421688,5.25227342804663,0.3671636882810496,0.03338689812914187,0.02500930942113427,19.86,Low,148,Severity (violation volume/weight),92.4,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp114 - Kr Road Junction, Near Jss",64,64,9,12.924224496361514,77.57491752140425,134,0.140625,0.0,4,5,1.0,4.90527477843843,0.3225286409645495,0.1125,0.0,19.5,Low,149,Severity (violation volume/weight),82.7,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp035 - Basaweshwara Circle (Lh) Junction,36,34,6,12.984610472222222,77.58816219444445,66,0.1666666666666666,0.0555555555555555,4,6,1.0588235294117647,4.204692619390966,0.23241152421643754,0.1899412872493629,0.06105213770453347,18.54,Low,150,Severity (violation volume/weight),62.7,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp213 - Royan Circle,21,21,4,12.960664534079864,77.56822902305134,94,0.1904761904761904,0.0,5,8,1.0,4.553876891600541,0.27732771201673645,0.15238095238095234,0.0,18.44,Low,151,Severity (violation volume/weight),75.2,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp187 - South End Circle,56,53,4,12.937437009438865,77.58186328855274,80,0.0714285714285714,0.0535714285714285,3,3,1.0566037735849056,4.394449154672439,0.2568202414851273,0.11172909841902853,0.058748283451532185,17.37,Low,152,Severity (violation volume/weight),73.9,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp053 - Three Let Junction,51,51,7,12.983894015686277,77.58177205098039,95,0.1372549019607843,0.0,7,7,1.0,4.564348191467836,0.27867465375720063,0.10980392156862744,0.0,17.23,Low,153,Severity (violation volume/weight),80.9,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp164 - 29Th Main Road, Btm Layout",42,38,1,12.916027286041109,77.61535643491827,65,0.0238095238095238,0.0952380952380952,4,4,1.105263157894737,4.189654742026425,0.23047717557138123,0.11608982576081278,0.10925119378705998,17.19,Low,154,Severity (violation volume/weight),67.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp134 - Mico Bande,49,48,7,12.945696853061223,77.6025479367347,77,0.1428571428571428,0.0204081632653061,5,10,1.0208333333333333,4.356708826689592,0.25196563664111227,0.1350804728671129,0.02162263210368886,17.08,Low,155,Severity (violation volume/weight),73.7,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp161 - 15Th Cross, 35Th Main, Jp Nagar",23,22,1,12.90626403555768,77.57765224581213,70,0.0434782608695652,0.0434782608695652,7,5,1.0454545454545454,4.2626798770413155,0.239870527275671,0.07908448567341451,0.047176651862593996,15.31,Low,156,Severity (violation volume/weight),78.3,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp158 - Devegowda Petrol Bunk,45,45,5,12.921245118184276,77.56029589125625,72,0.1111111111111111,0.0,5,10,1.0,4.290459441148391,0.24344386152279587,0.08888888888888888,0.0,14.84,Low,157,Severity (violation volume/weight),82.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp025 - Puttamma Choultry, Nagarbhavi",27,26,2,12.978674192592594,77.53819774074074,44,0.074074074074074,0.037037037037037,3,9,1.0384615384615383,3.8066624897703196,0.1812122077664453,0.09699789520327895,0.03991870542219481,12.77,Low,158,Severity (violation volume/weight),71.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp006 - Navarang Bar Junction,47,47,3,12.990978136170211,77.55759593617022,54,0.0638297872340425,0.0,2,8,1.0,4.007333185232471,0.2070248326775264,0.051063829787234005,0.0,11.88,Low,159,Severity (violation volume/weight),87.1,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp157 - Kadirenahalli Cross,16,16,2,12.913022025,77.5670021,35,0.125,0.0,5,5,1.0,3.58351893845611,0.15250885983547327,0.1,0.0,10.63,Low,160,Severity (violation volume/weight),71.8,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp198 - 9Th Cross, 8Th Main, Jp Nagar",14,14,0,12.910339621428571,77.59572164285714,39,0.0,0.0,6,5,1.0,3.6888794541139363,0.16606156849006856,0.0,0.0,8.3,Low,161,Severity (violation volume/weight),100.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp156 - Kamakya Junction,13,13,0,12.923719841795627,77.55360571975804,35,0.0,0.0,5,7,1.0,3.58351893845611,0.15250885983547327,0.0,0.0,7.63,Low,162,Severity (violation volume/weight),100.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp112 - 14Th Cross, Kr Road",10,10,0,12.92934653,77.57320882,22,0.0,0.0,3,4,1.0,3.1354942159291497,0.09487865086626775,0.0,0.0,4.74,Low,163,Severity (violation volume/weight),100.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp154 - Itmadu Junction,12,12,0,12.9297912,77.54656500833333,17,0.0,0.0,3,3,1.0,2.8903717578961645,0.06334811746219611,0.0,0.0,3.17,Low,164,Severity (violation volume/weight),100.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp181 - Bileka Halli Junction,8,8,0,12.9019944125,77.60112085,15,0.0,0.0,3,4,1.0,2.772588722239781,0.048197478185819355,0.0,0.0,2.41,Low,165,Severity (violation volume/weight),100.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp144 - Commando Hospital Junction,6,6,0,12.969203566666666,77.62634385,14,0.0,0.0,2,3,1.0,2.70805020110221,0.0398957745683412,0.0,0.0,1.99,Low,166,Severity (violation volume/weight),100.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp178 - 18Th Main, Marenahalli",7,7,0,12.91689827142857,77.58956701428572,11,0.0,0.0,2,4,1.0,2.4849066497880004,0.01119242663736917,0.0,0.0,0.56,Low,167,Severity (violation volume/weight),100.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp110 - Bharathi Nursing Home, Basavanagudi",7,7,0,12.93742960532226,77.57230527575187,10,0.0,0.0,2,2,1.0,2.3978952727983707,0.0,0.0,0.0,0.0,Low,168,Severity (violation volume/weight),0.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
